molecule_chembl_id,canonical_smiles,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,pIC50
CHEMBL4470529,COc1cc(N2CCN(CCN(C)C)C2=O)ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1,active,588.134,4.611500000000003,2.0,9.0,6.0
CHEMBL4464404,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCOCC4)cc3)nc3[nH]cc(-c4ccncc4)c23)c1,active,533.5920000000003,5.516900000000003,3.0,8.0,8.4089353929735
CHEMBL4438914,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C(C)=O)CC4)cc3)nc3[nH]cc(-c4cncc(NC)n4)c23)c1,active,604.6750000000002,4.785500000000003,4.0,10.0,8.096910013008056
CHEMBL4543893,C=CC(=O)N1CCC[C@H]1COc1nc(Nc2ccc(N3CCN(C(C)=O)CC3)cc2)nc2[nH]cc(-c3cncc(NC)n3)c12,active,596.6960000000001,3.4245,3.0,10.0,6.36251027048749
CHEMBL4593230,C=CC(=O)N1CCC[C@@H]1COc1nc(Nc2ccc(N3CCN(C(C)=O)CC3)cc2)nc2[nH]cc(-c3cncc(NC)n3)c12,active,596.6960000000001,3.4245,3.0,10.0,6.543633966870957
CHEMBL4563157,C=CC(=O)N1CCC[C@H](Oc2nc(Nc3ccc(N4CCN(C(C)=O)CC4)cc3)nc3[nH]cc(-c4cncc(NC)n4)c23)C1,inactive,596.6960000000001,3.4245,3.0,10.0,5.0
CHEMBL4469900,C=CC(=O)N1CCC[C@@H](Oc2nc(Nc3ccc(N4CCN(C(C)=O)CC4)cc3)nc3[nH]cc(-c4cncc(NC)n4)c23)C1,active,596.6960000000001,3.4245,3.0,10.0,6.568636235841013
CHEMBL4457018,C=CC(=O)N1CCC[C@@H](Oc2nc(Nc3ccc(N4CCN(CC)CC4)cc3)nc3[nH]cc(-c4cncc(NC)n4)c23)C1,active,582.7130000000002,3.8979000000000017,3.0,10.0,7.585026652029182
CHEMBL4458344,C=CC(=O)N1CCC[C@@H](Oc2nc(Nc3ccc(N4CCOCC4)cc3)nc3[nH]cc(-c4cncc(NC)n4)c23)C1,active,555.6430000000001,3.592600000000002,3.0,10.0,7.455931955649724
CHEMBL4440621,C=CC(=O)N1CCC(Oc2nc(Nc3ccc(N4CCOCC4)cc3)nc3[nH]cc(-c4cncc(NC)c4)c23)CC1,active,554.6550000000002,4.197600000000003,3.0,9.0,6.025949097207123
CHEMBL4574694,C=CC(=O)N1CCC(Oc2nc(Nc3ccc(N4CCOCC4)cc3)nc3[nH]cc(-c4cccc(NC)n4)c23)CC1,inactive,554.6550000000001,4.197600000000003,3.0,9.0,5.0
CHEMBL4549626,C=CC(=O)N1CCC(Oc2nc(Nc3ccc(N4CCOCC4)cc3)nc3[nH]cc(-c4ccnc(NC)c4)c23)CC1,active,554.6550000000002,4.197600000000003,3.0,9.0,7.443697499232712
CHEMBL4443805,C=CC(=O)N1CCC(Oc2nc(Nc3ccc(N4CCOCC4)cc3)nc3[nH]cc(-c4cncc(NC)n4)c23)CC1,active,555.6430000000001,3.592600000000002,3.0,10.0,6.001740661576301
CHEMBL4449648,CC(C)N1Cc2cc(c(F)cc2F)OCCCNC(=O)c2cnn3ccc1nc23,active,401.4170000000001,2.934800000000001,1.0,6.0,8.014573525916997
CHEMBL4554856,CC(C)N1Cc2cc(cc(F)c2Cl)O[C@@H](C)CNC(=O)c2cnn3cc1cnc23,active,417.8720000000001,3.4475000000000016,1.0,6.0,9.27083521030723
CHEMBL4473373,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCCSC(=S)NC)cc3)ncc2F)c1,active,498.6090000000002,4.843700000000002,4.0,8.0,8.085656842880558
CHEMBL4455814,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCCSC(=S)NCC)cc3)ncc2F)c1,active,512.6360000000003,5.233800000000003,4.0,8.0,7.823908740944319
CHEMBL4473486,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCCSC(=S)NC(C)C)cc3)ncc2F)c1,active,526.6630000000002,5.622300000000004,4.0,8.0,7.00788851221305
CHEMBL4540071,C=CCNC(=S)SCCOc1ccc(Nc2ncc(F)c(Nc3cccc(NC(=O)C=C)c3)n2)cc1,active,524.6470000000002,5.399900000000003,4.0,8.0,7.037630664329979
CHEMBL4476232,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCCSC(=S)N(C)C)cc3)ncc2F)c1,active,512.6360000000003,5.185900000000003,3.0,8.0,8.84163750790475
CHEMBL4548939,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCCSC(=S)N(CC)CC)cc3)ncc2F)c1,active,540.6900000000004,5.966100000000004,3.0,8.0,7.632644078973981
CHEMBL4476311,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCCSC(=S)N(CCC)CCC)cc3)ncc2F)c1,active,568.7440000000005,6.746300000000005,3.0,8.0,6.618343517414213
CHEMBL4454876,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCCSC(=S)N(CCCC)CCCC)cc3)ncc2F)c1,active,596.7980000000005,7.526500000000007,3.0,8.0,6.902395671125589
CHEMBL4470534,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCCSC(=S)NC4CC4)cc3)ncc2F)c1,active,524.6470000000003,5.376300000000003,4.0,8.0,8.602059991327963
CHEMBL4460184,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCCSC(=S)NC4CCCCC4)cc3)ncc2F)c1,active,566.7280000000004,6.546600000000004,4.0,8.0,6.938547520912807
CHEMBL4443744,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCCSC(=S)N4CCCC4)cc3)ncc2F)c1,active,538.6740000000004,5.720100000000004,3.0,8.0,6.811071516239147
CHEMBL4537525,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCCSC(=S)N4CCCCC4)cc3)ncc2F)c1,active,552.7010000000005,6.110200000000004,3.0,8.0,7.077793722560983
CHEMBL4462242,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCCSC(=S)N4CCOCC4)cc3)ncc2F)c1,active,554.6730000000005,4.956500000000004,3.0,9.0,7.52432881167557
CHEMBL4468913,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCCSC(=S)N4CC(C)OC(C)C4)cc3)ncc2F)c1,active,582.7270000000003,5.733500000000004,3.0,9.0,7.567030709125595
CHEMBL4439745,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCCSC(=S)N4CCN(C)CC4)cc3)ncc2F)c1,active,567.7160000000005,4.871700000000004,3.0,9.0,7.448550002027125
CHEMBL4438747,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCCSC(=S)N4CCN(C(C)C)CC4)cc3)ncc2F)c1,active,595.7700000000004,5.650300000000005,3.0,9.0,7.244887733604929
CHEMBL4445733,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCCSC(=S)N4CCN(CCO)CC4)cc3)ncc2F)c1,active,597.7420000000004,4.234200000000003,4.0,10.0,7.165579296318468
CHEMBL4453432,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCCSC(=S)N4CCN(C(C)=O)CC4)cc3)ncc2F)c1,active,595.7260000000005,4.788400000000004,3.0,9.0,7.095284454721319
CHEMBL4434679,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCCSC(=S)N4CCN(C(=O)OC(C)(C)C)CC4)cc3)ncc2F)c1,active,653.8060000000002,6.177000000000006,3.0,10.0,6.578889870206566
CHEMBL4575729,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCCSC(=S)N4CCN(c5ccccc5)CC4)cc3)ncc2F)c1,active,629.7870000000001,6.446500000000005,3.0,9.0,6.413525221428603
CHEMBL4576295,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCCSC(=S)N4CCN(Cc5ccccc5)CC4)cc3)ncc2F)c1,active,643.8140000000002,6.442100000000004,3.0,9.0,6.547446936771075
CHEMBL4521840,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCCSC(=S)NCc4ccccc4)cc3)ncc2F)c1,active,574.7070000000002,6.414100000000004,4.0,8.0,7.966576244513051
CHEMBL4434879,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCCSC(=S)NCc4ccc(OC)cc4)cc3)ncc2F)c1,active,604.7330000000003,6.422700000000004,4.0,9.0,8.245651664288982
CHEMBL4583844,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCCSC(=S)NCc4cccc(F)c4)cc3)ncc2F)c1,active,592.6970000000002,6.553200000000004,4.0,8.0,8.161150909262744
CHEMBL4590126,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCCSC(=S)NCc4ccc(C#N)cc4)cc3)ncc2F)c1,active,599.7170000000003,6.2857800000000035,4.0,9.0,8.066512712151294
CHEMBL4551071,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCCSC(=S)NCc4cc(OC)c(OC)c(OC)c4)cc3)ncc2F)c1,active,664.7850000000003,6.439900000000005,4.0,11.0,7.313363730737707
CHEMBL4449314,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCCSC(=S)N4CCc5ccccc5C4)cc3)ncc2F)c1,active,600.7450000000003,6.682600000000004,3.0,8.0,6.301029995663981
CHEMBL4461112,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCCSC(=S)NCc4cccnc4)cc3)ncc2F)c1,active,575.6950000000003,5.8091000000000035,4.0,9.0,8.939302159646388
CHEMBL4435537,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCCSC(=S)NCc4ccccn4)cc3)ncc2F)c1,active,575.6950000000003,5.8091000000000035,4.0,9.0,7.732828271596986
CHEMBL4464989,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCCSC(=S)NCc4ccncc4)cc3)ncc2F)c1,active,575.6950000000003,5.8091000000000035,4.0,9.0,8.1331221856625
CHEMBL4435060,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCCSC(=S)N(C)Cc4cccnc4)cc3)ncc2F)c1,active,589.7220000000003,6.1513000000000035,3.0,9.0,7.512861624522813
CHEMBL4466032,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCCSC(=S)NCc4cnccn4)cc3)ncc2F)c1,active,576.6830000000002,5.204100000000002,4.0,10.0,8.071092309756047
CHEMBL3301625,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCCOC)cc3)ncc2F)c1,active,423.4480000000002,4.252600000000002,3.0,7.0,8.67366413907125
CHEMBL1873475,C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,active,440.5070000000002,4.2173000000000025,1.0,7.0,8.410050398674292
CHEMBL4517522,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCCCSC(=S)N(C)C)cc3)ncc2F)c1,active,526.6630000000004,5.576000000000004,3.0,8.0,7.856985199745905
CHEMBL4437246,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCCCSC(=S)N4CCN(C(C)C)CC4)cc3)ncc2F)c1,active,609.7970000000004,6.040400000000005,3.0,9.0,7.199282921717615
CHEMBL4437107,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCCCSC(=S)NCc4cccnc4)cc3)ncc2F)c1,active,589.7220000000003,6.199200000000004,4.0,9.0,8.621602099051863
CHEMBL4443136,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCCCCSC(=S)N(C)C)cc3)ncc2F)c1,active,540.6900000000004,5.966100000000004,3.0,8.0,7.450996737974212
CHEMBL4447148,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCCCCSC(=S)N4CCN(C(C)C)CC4)cc3)ncc2F)c1,active,623.8240000000003,6.4305000000000065,3.0,9.0,6.884056823060945
CHEMBL4449266,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCCCCSC(=S)NCc4cccnc4)cc3)ncc2F)c1,active,603.7490000000004,6.589300000000004,4.0,9.0,7.782516055786093
CHEMBL4459604,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(NC(=O)CSC(=S)NCc4cccnc4)cc3)ncc2F)c1,active,588.6940000000002,5.368800000000002,5.0,9.0,7.735182176990463
CHEMBL4435828,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(NC(=O)CCSC(=S)NCc4cccnc4)cc3)ncc2F)c1,active,602.7210000000002,5.758900000000003,5.0,9.0,7.6252516539898965
CHEMBL4591477,CCC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCCSC(=S)NCc4cccnc4)cc3)ncc2F)c1,active,577.7110000000002,6.033100000000004,4.0,9.0,6.301029995663981
CHEMBL4456283,N#CN1CCC[C@@H](n2nc(-c3ccc(Oc4ccc(Cl)cc4)cc3)c(C(N)=O)c2N)C1,active,436.9030000000002,3.794880000000002,2.0,7.0,9.193820026016112
CHEMBL4456471,CN1CCC(Nc2ccc(C(=O)Nc3cc(-c4ccc5c(c4)OCO5)n[nH]3)cc2)CC1,active,419.4850000000002,3.5638000000000023,3.0,6.0,6.79317412396815
CHEMBL3707348,CC#CC(=O)N1CCC[C@H]1c1nc(-c2ccc(C(=O)Nc3ccccn3)cc2)c2c(N)nccn12,active,465.5170000000001,3.3126000000000015,2.0,7.0,8.522878745280337
CHEMBL3647964,C=CC(=O)N1CCC[C@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,active,440.5070000000002,4.2173000000000025,1.0,7.0,8.853871964321762
CHEMBL1873475,C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,active,440.5070000000002,4.2173000000000025,1.0,7.0,9.301029995663981
CHEMBL4559123,C=CC(=O)N(C)C/C=C/c1c(N)ncnc1-c1cc(F)cc(NC(=O)c2ccc(C3CC3)cc2)c1C,active,485.5630000000003,4.960620000000003,2.0,5.0,8.42021640338319
CHEMBL4450082,C=CC(=O)N(C)CC/C=C/c1c(N)ncnc1-c1cc(F)cc(NC(=O)c2ccc(C3CC3)cc2)c1C,active,499.59000000000026,5.350720000000004,2.0,5.0,8.744727494896694
CHEMBL4463650,C=CC(=O)N1CC(Oc2c(N)ncnc2-c2cc(F)cc(NC(=O)c3ccc(C4CC4)cc3)c2C)C1,active,487.5350000000003,4.078620000000003,2.0,6.0,8.443697499232712
CHEMBL4567040,C=CC(=O)N1CC(Oc2c(N)ncnc2-c2cc(F)cc(NC(=O)c3ccc(C4CC4)cc3F)c2C)C1,active,505.5250000000003,4.217720000000003,2.0,6.0,8.346787486224656
CHEMBL4513614,C=CC(=O)N1CC(Oc2c(N)ncnc2-c2cc(F)cc(NC(=O)c3ccc(C(C)(C)O)cc3F)c2C)C1,active,523.5400000000002,3.5677200000000022,3.0,7.0,7.638272163982407
CHEMBL4463185,C=CC(=O)N1CC(Oc2c(N)ncnc2-c2cc(F)cc(NC(=O)c3ccc(C(C)(C)O)c(F)c3F)c2C)C1,active,541.5300000000001,3.7068200000000022,3.0,7.0,8.638272163982407
CHEMBL4546324,C=CC(=O)N(C)C/C=C/c1c(N)ncnc1-c1cc(F)cc(NC(=O)c2ccc(C3CC3)cc2F)c1C,active,503.5530000000003,5.099720000000004,2.0,5.0,8.721246399047171
CHEMBL4557061,C=CC(=O)NCCOc1c(N)ncnc1-c1cc(F)cc(NC(=O)c2ccc(C3CC3)cc2F)c1C,active,493.5140000000003,4.123120000000003,3.0,6.0,8.060480747381382
CHEMBL4461398,C=CC(=O)NCCNc1c(N)ncnc1-c1cc(F)cc(NC(=O)c2ccc(C3CC3)cc2F)c1C,active,492.5300000000003,4.156220000000004,4.0,6.0,7.292429823902063
CHEMBL4445790,C=CC(=O)N1CCC(Oc2c(N)ncnc2-c2cc(F)cc(NC(=O)c3ccc(C4CC4)cc3F)c2C)CC1,active,533.5790000000002,4.997920000000003,2.0,6.0,8.431798275933005
CHEMBL4537231,C=CC(=O)N1CCC[C@H]1COc1c(N)ncnc1-c1cc(F)cc(NC(=O)c2ccc(C3CC3)cc2F)c1C,active,533.5790000000002,4.997920000000003,2.0,6.0,8.853871964321762
CHEMBL4576902,C=CC(=O)N1CC[C@H]1COc1c(N)ncnc1-c1cc(F)cc(NC(=O)c2ccc(C3CC3)cc2F)c1C,active,519.5520000000002,4.607820000000003,2.0,6.0,8.508638306165727
CHEMBL4591291,C=CC(=O)N1CC[C@@H]1COc1c(N)ncnc1-c1cc(F)cc(NC(=O)c2ccc(C3CC3)cc2F)c1C,active,519.5520000000002,4.607820000000003,2.0,6.0,8.1249387366083
CHEMBL4483575,C=CC(=O)N(C)CCOc1c(N)ncnc1-c1cc(F)cc(NC(=O)c2ccc(C3CC3)cc2F)c1C,active,507.5410000000003,4.465320000000002,2.0,6.0,8.886056647693163
CHEMBL4550284,C=CC(=O)N(C)CCCOc1c(N)ncnc1-c1cc(F)cc(NC(=O)c2ccc(C3CC3)cc2F)c1C,active,521.5680000000002,4.855420000000003,2.0,6.0,8.443697499232712
CHEMBL4439622,C=CC(=O)N(CC)CCOc1c(N)ncnc1-c1cc(F)cc(NC(=O)c2ccc(C3CC3)cc2F)c1C,active,521.5680000000002,4.855420000000003,2.0,6.0,9.045757490560675
CHEMBL4576801,C/C=C/C(=O)N(C)CCOc1c(N)ncnc1-c1cc(F)cc(NC(=O)c2ccc(C3CC3)cc2F)c1C,active,521.5680000000002,4.855420000000003,2.0,6.0,6.982966660701219
CHEMBL4441128,Cc1c(NC(=O)c2ccc(C3CC3)cc2F)cc(F)cc1-c1ncnc(N)c1OCCN(C)C(=O)/C=C/CN(C)C,active,564.6370000000002,4.397120000000005,2.0,7.0,7.958607314841775
CHEMBL4471613,C#CC(=O)N(C)CCOc1c(N)ncnc1-c1cc(F)cc(NC(=O)c2ccc(C3CC3)cc2F)c1C,active,505.52500000000026,3.9125200000000033,2.0,6.0,8.744727494896694
CHEMBL4437701,CC#CC(=O)N(C)CCOc1c(N)ncnc1-c1cc(F)cc(NC(=O)c2ccc(C3CC3)cc2F)c1C,active,519.5520000000002,4.302620000000003,2.0,6.0,8.2839966563652
CHEMBL1873475,C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,active,440.5070000000002,4.2173000000000025,1.0,7.0,8.638272163982407
CHEMBL3707348,CC#CC(=O)N1CCC[C@H]1c1nc(-c2ccc(C(=O)Nc3ccccn3)cc2)c2c(N)nccn12,active,465.5170000000001,3.3126000000000015,2.0,7.0,7.721246399047171
CHEMBL4071161,CC#CC(=O)N1CC[C@@H](n2c(=O)n(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,active,454.4900000000002,2.7534,1.0,8.0,8.2839966563652
CHEMBL4072833,C=CC(=O)N1CCC(CNc2ncnc(N)c2-c2ccc(Oc3ccccc3)cc2)CC1,active,429.52400000000017,4.354600000000003,2.0,6.0,7.2076083105017466
CHEMBL4566818,Cc1c(NC(=O)c2ccc(C(C)(C)C)cc2)cccc1-c1ncnc2[nH]c(-c3ccc(C(=O)N4CCN(C)CC4)cc3)cc12,active,586.7400000000001,6.537720000000007,2.0,5.0,7.886056647693163
CHEMBL4593663,C=CC(=O)N1CC=C(c2c[nH]c3ncnc(-c4cc(F)cc(NC(=O)c5ccc(C6CC6)cc5)c4C)c23)CC1,active,521.5960000000003,6.003820000000005,2.0,4.0,9.045757490560675
CHEMBL4559123,C=CC(=O)N(C)C/C=C/c1c(N)ncnc1-c1cc(F)cc(NC(=O)c2ccc(C3CC3)cc2)c1C,active,485.5630000000003,4.960620000000003,2.0,5.0,7.958607314841775
CHEMBL4450082,C=CC(=O)N(C)CC/C=C/c1c(N)ncnc1-c1cc(F)cc(NC(=O)c2ccc(C3CC3)cc2)c1C,active,499.59000000000026,5.350720000000004,2.0,5.0,7.823908740944319
CHEMBL4463650,C=CC(=O)N1CC(Oc2c(N)ncnc2-c2cc(F)cc(NC(=O)c3ccc(C4CC4)cc3)c2C)C1,active,487.5350000000003,4.078620000000003,2.0,6.0,7.769551078621726
CHEMBL4567040,C=CC(=O)N1CC(Oc2c(N)ncnc2-c2cc(F)cc(NC(=O)c3ccc(C4CC4)cc3F)c2C)C1,active,505.5250000000003,4.217720000000003,2.0,6.0,7.698970004336019
CHEMBL4513614,C=CC(=O)N1CC(Oc2c(N)ncnc2-c2cc(F)cc(NC(=O)c3ccc(C(C)(C)O)cc3F)c2C)C1,active,523.5400000000002,3.5677200000000022,3.0,7.0,6.966576244513051
CHEMBL4463185,C=CC(=O)N1CC(Oc2c(N)ncnc2-c2cc(F)cc(NC(=O)c3ccc(C(C)(C)O)c(F)c3F)c2C)C1,active,541.5300000000001,3.7068200000000022,3.0,7.0,7.619788758288394
CHEMBL4546324,C=CC(=O)N(C)C/C=C/c1c(N)ncnc1-c1cc(F)cc(NC(=O)c2ccc(C3CC3)cc2F)c1C,active,503.5530000000003,5.099720000000004,2.0,5.0,7.958607314841775
CHEMBL4557061,C=CC(=O)NCCOc1c(N)ncnc1-c1cc(F)cc(NC(=O)c2ccc(C3CC3)cc2F)c1C,active,493.5140000000003,4.123120000000003,3.0,6.0,7.7447274948966935
CHEMBL4461398,C=CC(=O)NCCNc1c(N)ncnc1-c1cc(F)cc(NC(=O)c2ccc(C3CC3)cc2F)c1C,active,492.5300000000003,4.156220000000004,4.0,6.0,6.1732774798310075
CHEMBL4445790,C=CC(=O)N1CCC(Oc2c(N)ncnc2-c2cc(F)cc(NC(=O)c3ccc(C4CC4)cc3F)c2C)CC1,active,533.5790000000002,4.997920000000003,2.0,6.0,7.920818753952375
CHEMBL4537231,C=CC(=O)N1CCC[C@H]1COc1c(N)ncnc1-c1cc(F)cc(NC(=O)c2ccc(C3CC3)cc2F)c1C,active,533.5790000000002,4.997920000000003,2.0,6.0,8.045757490560675
CHEMBL4576902,C=CC(=O)N1CC[C@H]1COc1c(N)ncnc1-c1cc(F)cc(NC(=O)c2ccc(C3CC3)cc2F)c1C,active,519.5520000000002,4.607820000000003,2.0,6.0,8.301029995663981
CHEMBL4591291,C=CC(=O)N1CC[C@@H]1COc1c(N)ncnc1-c1cc(F)cc(NC(=O)c2ccc(C3CC3)cc2F)c1C,active,519.5520000000002,4.607820000000003,2.0,6.0,7.221848749616356
CHEMBL4483575,C=CC(=O)N(C)CCOc1c(N)ncnc1-c1cc(F)cc(NC(=O)c2ccc(C3CC3)cc2F)c1C,active,507.5410000000003,4.465320000000002,2.0,6.0,8.602059991327963
CHEMBL4550284,C=CC(=O)N(C)CCCOc1c(N)ncnc1-c1cc(F)cc(NC(=O)c2ccc(C3CC3)cc2F)c1C,active,521.5680000000002,4.855420000000003,2.0,6.0,7.769551078621726
CHEMBL4439622,C=CC(=O)N(CC)CCOc1c(N)ncnc1-c1cc(F)cc(NC(=O)c2ccc(C3CC3)cc2F)c1C,active,521.5680000000002,4.855420000000003,2.0,6.0,8.301029995663981
CHEMBL4576801,C/C=C/C(=O)N(C)CCOc1c(N)ncnc1-c1cc(F)cc(NC(=O)c2ccc(C3CC3)cc2F)c1C,active,521.5680000000002,4.855420000000003,2.0,6.0,6.580044251510242
CHEMBL4441128,Cc1c(NC(=O)c2ccc(C3CC3)cc2F)cc(F)cc1-c1ncnc(N)c1OCCN(C)C(=O)/C=C/CN(C)C,active,564.6370000000002,4.397120000000005,2.0,7.0,7.119186407719209
CHEMBL4471613,C#CC(=O)N(C)CCOc1c(N)ncnc1-c1cc(F)cc(NC(=O)c2ccc(C3CC3)cc2F)c1C,active,505.52500000000026,3.9125200000000033,2.0,6.0,8.187086643357144
CHEMBL4437701,CC#CC(=O)N(C)CCOc1c(N)ncnc1-c1cc(F)cc(NC(=O)c2ccc(C3CC3)cc2F)c1C,active,519.5520000000002,4.302620000000003,2.0,6.0,7.494850021680094
CHEMBL4468719,CCC(=O)N(C)CCOc1c(N)ncnc1-c1cc(F)cc(NC(=O)c2ccc(C3CC3)cc2F)c1C,inactive,509.5570000000003,4.689320000000003,2.0,6.0,5.0
CHEMBL1873475,C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,active,440.5070000000002,4.2173000000000025,1.0,7.0,7.795880017344075
CHEMBL3707348,CC#CC(=O)N1CCC[C@H]1c1nc(-c2ccc(C(=O)Nc3ccccn3)cc2)c2c(N)nccn12,active,465.5170000000001,3.3126000000000015,2.0,7.0,7.619788758288394
CHEMBL4071161,CC#CC(=O)N1CC[C@@H](n2c(=O)n(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,active,454.4900000000002,2.7534,1.0,8.0,7.585026652029182
CHEMBL4072833,C=CC(=O)N1CCC(CNc2ncnc(N)c2-c2ccc(Oc3ccccc3)cc2)CC1,active,429.52400000000017,4.354600000000003,2.0,6.0,7.214670164989233
CHEMBL4297674,CC#CC(=O)N[C@H]1CCCN(c2c(F)cc(C(N)=O)c3[nH]c(C)c(C)c23)C1,active,370.42800000000017,2.1310400000000005,3.0,3.0,8.221848749616356
CHEMBL4559123,C=CC(=O)N(C)C/C=C/c1c(N)ncnc1-c1cc(F)cc(NC(=O)c2ccc(C3CC3)cc2)c1C,active,485.5630000000003,4.960620000000003,2.0,5.0,6.97469413473523
CHEMBL4450082,C=CC(=O)N(C)CC/C=C/c1c(N)ncnc1-c1cc(F)cc(NC(=O)c2ccc(C3CC3)cc2)c1C,active,499.59000000000026,5.350720000000004,2.0,5.0,6.651695136951839
CHEMBL4463650,C=CC(=O)N1CC(Oc2c(N)ncnc2-c2cc(F)cc(NC(=O)c3ccc(C4CC4)cc3)c2C)C1,active,487.5350000000003,4.078620000000003,2.0,6.0,7.022276394711152
CHEMBL4567040,C=CC(=O)N1CC(Oc2c(N)ncnc2-c2cc(F)cc(NC(=O)c3ccc(C4CC4)cc3F)c2C)C1,active,505.5250000000003,4.217720000000003,2.0,6.0,7.0655015487564325
CHEMBL4513614,C=CC(=O)N1CC(Oc2c(N)ncnc2-c2cc(F)cc(NC(=O)c3ccc(C(C)(C)O)cc3F)c2C)C1,active,523.5400000000002,3.5677200000000022,3.0,7.0,6.6020599913279625
CHEMBL4463185,C=CC(=O)N1CC(Oc2c(N)ncnc2-c2cc(F)cc(NC(=O)c3ccc(C(C)(C)O)c(F)c3F)c2C)C1,active,541.5300000000001,3.7068200000000022,3.0,7.0,7.259637310505756
CHEMBL4546324,C=CC(=O)N(C)C/C=C/c1c(N)ncnc1-c1cc(F)cc(NC(=O)c2ccc(C3CC3)cc2F)c1C,active,503.5530000000003,5.099720000000004,2.0,5.0,7.356547323513812
CHEMBL4557061,C=CC(=O)NCCOc1c(N)ncnc1-c1cc(F)cc(NC(=O)c2ccc(C3CC3)cc2F)c1C,active,493.5140000000003,4.123120000000003,3.0,6.0,6.978810700930062
CHEMBL4445790,C=CC(=O)N1CCC(Oc2c(N)ncnc2-c2cc(F)cc(NC(=O)c3ccc(C4CC4)cc3F)c2C)CC1,active,533.5790000000002,4.997920000000003,2.0,6.0,6.696803942579511
CHEMBL4537231,C=CC(=O)N1CCC[C@H]1COc1c(N)ncnc1-c1cc(F)cc(NC(=O)c2ccc(C3CC3)cc2F)c1C,active,533.5790000000002,4.997920000000003,2.0,6.0,7.2441251443275085
CHEMBL4576902,C=CC(=O)N1CC[C@H]1COc1c(N)ncnc1-c1cc(F)cc(NC(=O)c2ccc(C3CC3)cc2F)c1C,active,519.5520000000002,4.607820000000003,2.0,6.0,7.301029995663981
